	Unnamed: 0	form	lemma	xpos	syll	stress	phon	syll_count	comment	stress_syl	root	key
19454	245869	recreațional	=	Afpms-n	re.cre.a.ți.o.nal	recreațion'al	r e k r e a ts i o n a l	6		5	r e k r e a ts i o n a l	recreațional|=|Afpms-n|5
19455	245885	recreere	=	Ncfsrn	re.cre.e.re	recre'ere	r e k r e e r e	4		2	r e k r e e r	recreere|=|Ncfsrn|2
19456	245908	recrudescență	=	Ncfsrn	re.cru.des.cen.ță	recrudesc'ență	r e k r u d e s tS e n ts @	5		3	r e k r u d e s tS e n ts	recrudescență|=|Ncfsrn|3
19457	245909	recrut	=	Ncms-n	re.crut	recr'ut	r e k r u t	2		1	r e k r u t	recrut|=|Ncms-n|1
19458	245911	recruta	=	Vmnp	re.cru.ta	recrut'a	r e k r u t a	3		2	r e k r u t	recruta|=|Vmnp|2
19459	245915	recrutare	=	Ncfsrn	re.cru.ta.re	recrut'are	r e k r u t a r e	4		2	r e k r u t a r	recrutare|=|Ncfsrn|2
19460	245928	recrutat	=	Afpms-n	re.cru.tat	recrut'at	r e k r u t a t	3		2	r e k r u t a t	recrutat|=|Afpms-n|2
19461	245955	recrutor	=	Ncms-n	re.cru.tor	recrut'or	r e k r u t o r	3		2	r e k r u t o r	recrutor|=|Ncms-n|2
19462	245974	rectifica	=	Vmnp	rec.ti.fi.ca	rectific'a	r e k t i f i k a	4		3	r e k t i f i k	rectifica|=|Vmnp|3
19463	245978	rectificare	=	Ncfsrn	rec.ti.fi.ca.re	rectific'are	r e k t i f i k a r e	5		3	r e k t i f i k a r	rectificare|=|Ncfsrn|3
19464	245990	rectificat	=	Afpms-n	rec.ti.fi.cat	rectific'at	r e k t i f i k a t	4		3	r e k t i f i k a t	rectificat|=|Afpms-n|3
19465	246025	rector	=	Ncms-n	rec.tor	r'ector	r e k t o r	2		0	r e k t o r	rector|=|Ncms-n|0
19466	246032	recucerire	=	Ncfsrn	re.cu.ce.ri.re	recucer'ire	r e k u tS e r i r e	5		3	r e k u tS e r i r	recucerire|=|Ncfsrn|3
19467	246039	recul	=	Ncms-n	re.cul	rec'ul	r e k u l	2		1	r e k u l	recul|=|Ncms-n|1
19468	246045	reculege	=	Vmnp	re.cu.le.ge	recul'ege	r e k u l e gZ e	4		2	r e k u l e gZ	reculege|=|Vmnp|2
19469	246052	reculegere	=	Ncfsrn	re.cu.le.ge.re	recul'egere	r e k u l e gZ e r e	5		2	r e k u l e gZ e r	reculegere|=|Ncfsrn|2
19470	246098	recunoștință	=	Ncfsrn	re.cu.noș.tin.ță	recunoșt'ință	r e k u n o S t i n ts @	5		3	r e k u n o S t i n ts	recunoștință|=|Ncfsrn|3
19471	246101	recunoaște	=	Vmnp	re.cu.noaș.te	recuno'aște	r e k u n o_X a S t e	4		2	r e k u n o_X a S t	recunoaște|=|Vmnp|2
19472	246103	recunoaștere	=	Ncfsrn	re.cu.noaș.te.re	recuno'aștere	r e k u n o_X a S t e r e	5		2	r e k u n o_X a S t e r	recunoaștere|=|Ncfsrn|2
19473	246126	recunoscut	=	Afpms-n	re.cu.nos.cut	recunosc'ut	r e k u n o s k u t	4		3	r e k u n o s k u t	recunoscut|=|Afpms-n|3
19474	246151	recunoscător	=	Afpms-n	re.cu.nos.că.tor	recunoscăt'or	r e k u n o s k @ t o r	5		4	r e k u n o s k @ t o r	recunoscător|=|Afpms-n|4
19475	246165	recupera	=	Vmnp	re.cu.pe.ra	recuper'a	r e k u p e r a	4		3	r e k u p e r	recupera|=|Vmnp|3
19476	246169	recuperare	=	Ncfsrn	re.cu.pe.ra.re	recuper'are	r e k u p e r a r e	5		3	r e k u p e r a r	recuperare|=|Ncfsrn|3
19477	246182	recuperat	=	Afpms-n	re.cu.pe.rat	recuper'at	r e k u p e r a t	4		3	r e k u p e r a t	recuperat|=|Afpms-n|3
19478	246199	recuperator	=	Afpms-n	re.cu.pe.ra.tor	recuperat'or	r e k u p e r a t o r	5		4	r e k u p e r a t o r	recuperator|=|Afpms-n|4
19479	246200	recuperator	=	Ncms-n	re.cu.pe.ra.tor	recuperat'or	r e k u p e r a t o r	5		4	r e k u p e r a t o r	recuperator|=|Ncms-n|4
19480	246230	recurent	=	Afpms-n	re.cu.rent	recur'ent	r e k u r e n t	3		2	r e k u r e n t	recurent|=|Afpms-n|2
19481	246246	recurge	=	Vmnp	re.cur.ge	rec'urge	r e k u r gZ e	3		1	r e k u r gZ	recurge|=|Vmnp|1
19482	246253	recurgere	=	Ncfsrn	re.cur.ge.re	rec'urgere	r e k u r gZ e r e	4		1	r e k u r gZ e r	recurgere|=|Ncfsrn|1
19483	246269	recurs	=	Afpms-n	re.curs	rec'urs	r e k u r s	2		1	r e k u r s	recurs|=|Afpms-n|1
19484	246270	recurs	=	Ncms-n	re.curs	rec'urs	r e k u r s	2		1	r e k u r s	recurs|=|Ncms-n|1
19485	246296	recuza	=	Vmnp	re.cu.za	recuz'a	r e k u z a	3		2	r e k u z	recuza|=|Vmnp|2
19486	246300	recuzare	=	Ncfsrn	re.cu.za.re	recuz'are	r e k u z a r e	4		2	r e k u z a r	recuzare|=|Ncfsrn|2
19487	246329	recuzită	=	Ncfsrn	re.cu.zi.tă	recuz'ită	r e k u z i t @	4		2	r e k u z i t	recuzită|=|Ncfsrn|2
19488	246342	recâștiga	=	Vmnp	re.câș.ti.ga	recâștig'a	r e k 1 S t i g a	4		3	r e k 1 S t i g	recâștiga|=|Vmnp|3
19489	246346	recâștigare	=	Ncfsrn	re.câș.ti.ga.re	recâștig'are	r e k 1 S t i g a r e	5		3	r e k 1 S t i g a r	recâștigare|=|Ncfsrn|3
19490	246401	reda	=	Vmnp	re.da	red'a	r e d a	2		1	r e d	reda|=|Vmnp|1
19491	246411	redacție	=	Ncfsrn	re.dac.ți.e	red'acție	r e d a k ts i e	4		1	r e d a k ts i	redacție|=|Ncfsrn|1
19492	246417	redacțional	=	Afpms-n	re.dac.ți.o.nal	redacțion'al	r e d a k ts i o n a l	5		4	r e d a k ts i o n a l	redacțional|=|Afpms-n|4
19493	246431	redacta	=	Vmnp	re.dac.ta	redact'a	r e d a k t a	3		2	r e d a k t	redacta|=|Vmnp|2
19494	246435	redactare	=	Ncfsrn	re.dac.ta.re	redact'are	r e d a k t a r e	4		2	r e d a k t a r	redactare|=|Ncfsrn|2
19495	246448	redactat	=	Afpms-n	re.dac.tat	redact'at	r e d a k t a t	3		2	r e d a k t a t	redactat|=|Afpms-n|2
19496	246475	redactor	=	Ncms-n	re.dac.tor	red'actor	r e d a k t o r	3		1	r e d a k t o r	redactor|=|Ncms-n|1
19497	246495	redare	=	Ncfsrn	re.da.re	red'are	r e d a r e	3		1	r e d a r	redare|=|Ncfsrn|1
19498	246507	redat	=	Afpms-n	re.dat	red'at	r e d a t	2		1	r e d a t	redat|=|Afpms-n|1
19499	246510	redata	=	Vmnp	re.da.ta	redat'a	r e d a t a	3		2	r e d a t	redata|=|Vmnp|2
19500	246558	redeștepta	=	Vmnp	re.deș.tep.ta	redeștept'a	r e d e S t e p t a	4		3	r e d e S t e p t	redeștepta|=|Vmnp|3
19501	246600	redefini	=	Vmnp	re.de.fi.ni	redefin'i	r e d e f i n i	4		3	r e d e f i n	redefini|=|Vmnp|3
19502	246604	redefinire	=	Ncfsrn	re.de.fi.ni.re	redefin'ire	r e d e f i n i r e	5		3	r e d e f i n i r	redefinire|=|Ncfsrn|3
19503	246628	redempțiune	=	Ncfsrn	re.demp.ți.u.ne	redempți'une	r e d e m p ts i u n e	5		3	r e d e m p ts i u n	redempțiune|=|Ncfsrn|3
19504	246638	redeschide	=	Vmnp	re.des.chi.de	redesch'ide	r e d e s k_j i d e	4		2	r e d e s k_j i d	redeschide|=|Vmnp|2
19505	246645	redeschidere	=	Ncfsrn	re.des.chi.de.re	redesch'idere	r e d e s k_j i d e r e	5		2	r e d e s k_j i d e r	redeschidere|=|Ncfsrn|2
19506	246655	redeschis	=	Afpms-n	re.des.chis	redesch'is	r e d e s k_j i s	3		2	r e d e s k_j i s	redeschis|=|Afpms-n|2
19507	246697	redescoperi	=	Vmnp	re.des.co.pe.ri	redescoper'i	r e d e s k o p e r i	5		4	r e d e s k o p e r	redescoperi|=|Vmnp|4
19508	246711	redescoperit	=	Afpms-n	re.des.co.pe.rit	redescoper'it	r e d e s k o p e r i t	5		4	r e d e s k o p e r i t	redescoperit|=|Afpms-n|4
19509	246740	redeveni	=	Vmnp	re.de.ve.ni	redeven'i	r e d e v e n i	4		3	r e d e v e n	redeveni|=|Vmnp|3
19510	246754	redevenit	=	Afpms-n	re.de.ve.nit	redeven'it	r e d e v e n i t	4		3	r e d e v e n i t	redevenit|=|Afpms-n|3
19511	246767	redevență	=	Ncfsrn	re.de.ven.ță	redev'ență	r e d e v e n ts @	4		2	r e d e v e n ts	redevență|=|Ncfsrn|2
19512	246775	redhibițiune	=	Ncfsrn	red.hi.bi.ți.u.ne	redhibiți'une	r e d h i b i ts i u n e	6		4	r e d h i b i ts i u n	redhibițiune|=|Ncfsrn|4
19513	246783	redimensiona	=	Vmnp	re.di.men.si.o.na	redimension'a	r e d i m e n s i o n a	6		5	r e d i m e n s i o n	redimensiona|=|Vmnp|5
19514	246787	redimensionare	=	Ncfsrn	re.di.men.sio.na.re	redimension'are	r e d i m e n s j o n a r e	6		4	r e d i m e n s j o n a r	redimensionare|=|Ncfsrn|4
19515	246827	redingotă	=	Ncfsrn	re.din.go.tă	reding'otă	r e d i n g o t @	4		2	r e d i n g o t	redingotă|=|Ncfsrn|2
19516	246829	redirecționa	=	Vmnp	re.di.rec.țio.na	redirecțion'a	r e d i r e k ts j o n a	5		4	r e d i r e k ts j o n	redirecționa|=|Vmnp|4
19517	246833	redirecționare	=	Ncfsrn	re.di.rec.țio.na.re	redirecțion'are	r e d i r e k ts j o n a r e	6		4	r e d i r e k ts j o n a r	redirecționare|=|Ncfsrn|4
19518	246845	redirecționat	=	Afpms-n	re.di.rec.țio.nat	redirecțion'at	r e d i r e k ts j o n a t	5		4	r e d i r e k ts j o n a t	redirecționat|=|Afpms-n|4
19519	246882	rediscuta	=	Vmnp	re.dis.cu.ta	rediscut'a	r e d i s k u t a	4		3	r e d i s k u t	rediscuta|=|Vmnp|3
19520	246886	rediscutare	=	Ncfsrn	re.dis.cu.ta.re	rediscut'are	r e d i s k u t a r e	5		3	r e d i s k u t a r	rediscutare|=|Ncfsrn|3
19521	246923	redistribui	=	Vmnp	re.dis.tri.bu.i	redistribu'i	r e d i s t r i b u i	5		4	r e d i s t r i b u	redistribui|=|Vmnp|4
19522	246935	redistribuire	=	Ncfsrn	re.dis.tri.bu.i.re	redistribu'ire	r e d i s t r i b u i r e	6		4	r e d i s t r i b u i r	redistribuire|=|Ncfsrn|4
19523	246952	redistribuit	=	Afpms-n	re.dis.tri.bu.it	redistribu'it	r e d i s t r i b u i t	5		4	r e d i s t r i b u i t	redistribuit|=|Afpms-n|4
19524	246984	redobândi	=	Vmnp	re.do.bân.di	redobând'i	r e d o b 1 n d i	4		3	r e d o b 1 n d	redobândi|=|Vmnp|3
19525	246989	redobândire	=	Ncfsrn	re.do.bân.di.re	redobând'ire	r e d o b 1 n d i r e	5		3	r e d o b 1 n d i r	redobândire|=|Ncfsrn|3
19526	247015	redresa	=	Vmnp	re.dre.sa	redres'a	r e d r e s a	3		2	r e d r e s	redresa|=|Vmnp|2
19527	247019	redresare	=	Ncfsrn	re.dre.sa.re	redres'are	r e d r e s a r e	4		2	r e d r e s a r	redresare|=|Ncfsrn|2
19528	247064	reduce	=	Vmnp	re.du.ce	red'uce	r e d u tS e	3		1	r e d u tS	reduce|=|Vmnp|1
19529	247071	reducere	=	Ncfsrn	re.du.ce.re	red'ucere	r e d u tS e r e	4		1	r e d u tS e r	reducere|=|Ncfsrn|1
19530	247087	reduplica	=	Vmnp	re.du.pli.ca	reduplic'a	r e d u p l i k a	4		3	r e d u p l i k	reduplica|=|Vmnp|3
19531	247119	redus	=	Afpms-n	re.dus	red'us	r e d u s	2		1	r e d u s	redus|=|Afpms-n|1
19532	247146	redutabil	=	Afpms-n	re.du.ta.bil	redut'abil	r e d u t a b i l	4		2	r e d u t a b i l	redutabil|=|Afpms-n|2
19533	247165	redută	=	Ncfsrn	re.du.tă	red'ută	r e d u t @	3		1	r e d u t	redută|=|Ncfsrn|1
19534	247169	reeșalona	=	Vmnp	re.e.șa.lo.na	reeșalon'a	r e e S a l o n a	5		4	r e e S a l o n	reeșalona|=|Vmnp|4
19535	247201	reedita	=	Vmnp	re.e.di.ta	reedit'a	r e e d i t a	4		3	r e e d i t	reedita|=|Vmnp|3
19536	247205	reeditare	=	Ncfsrn	re.e.di.ta.re	reedit'are	r e e d i t a r e	5		3	r e e d i t a r	reeditare|=|Ncfsrn|3
19537	247240	reescont	=	Ncms-n	re.es.cont	reesc'ont	r e e s k o n t	3		2	r e e s k o n t	reescont|=|Ncms-n|2
19538	247248	reevalua	=	Vmnp	re.e.va.lu.a	reevalu'a	r e e v a l u a	5		4	r e e v a l u	reevalua|=|Vmnp|4
19539	247252	reevaluare	=	Ncfsrn	re.e.va.lua.re	reevalu'are	r e e v a l w a r e	5		3	r e e v a l w a r	reevaluare|=|Ncfsrn|3
19540	247264	reevaluat	=	Afpms-n	re.e.va.lu.at	reevalu'at	r e e v a l u a t	5		4	r e e v a l u a t	reevaluat|=|Afpms-n|4
19541	247301	reexamina	=	Vmnp	re.e.xa.mi.na	reexamin'a	r e e g z a m i n a	5		4	r e e gz a m i n	reexamina|=|Vmnp|4
19542	247305	reexaminare	=	Ncfsrn	re.e.xa.mi.na.re	reexamin'are	r e e g z a m i n a r e	6		4	r e e gz a m i n a r	reexaminare|=|Ncfsrn|4
19543	247358	refăcut	=	Afpms-n	re.fă.cut	refăc'ut	r e f @ k u t	3		2	r e f @ k u t	refăcut|=|Afpms-n|2
19544	247381	reface	=	Vmnp	re.fa.ce	ref'ace	r e f a tS e	3		1	r e f a tS	reface|=|Vmnp|1
19545	247383	refacere	=	Ncfsrn	re.fa.ce.re	ref'acere	r e f a tS e r e	4		1	r e f a tS e r	refacere|=|Ncfsrn|1
19546	247398	refeca	=	Vmnp	re.fe.ca	refec'a	r e f e k a	3		2	r e f e k	refeca|=|Vmnp|2
19547	247433	refera	=	Vmnp	re.fe.ra	refer'a	r e f e r a	3		2	r e f e r	refera|=|Vmnp|2
19548	247447	referat	=	Ncms-n	re.fe.rat	refer'at	r e f e r a t	3		2	r e f e r a t	referat|=|Ncms-n|2
19549	247467	referendum	=	Ncms-n	re.fe.ren.dum	refer'endum	r e f e r e n d u m	4		2	r e f e r e n d u m	referendum|=|Ncms-n|2
19550	247474	referent	=	Ncms-n	re.fe.rent	refer'ent	r e f e r e n t	3		2	r e f e r e n t	referent|=|Ncms-n|2
19551	247485	referi	=	Vmnp	re.fe.ri	refer'i	r e f e r i	3		2	r e f e r	referi|=|Vmnp|2
19552	247496	referință	=	Ncfsrn	re.fe.rin.ță	refer'ință	r e f e r i n ts @	4		2	r e f e r i n ts	referință|=|Ncfsrn|2
19553	247497	referire	=	Ncfsrn	re.fe.ri.re	refer'ire	r e f e r i r e	4		2	r e f e r i r	referire|=|Ncfsrn|2
19554	247514	referit	=	Afpms-n	re.fe.rit	refer'it	r e f e r i t	3		2	r e f e r i t	referit|=|Afpms-n|2
19555	247522	referitor	=	Afpms-n	re.fe.ri.tor	referit'or	r e f e r i t o r	4		3	r e f e r i t o r	referitor|=|Afpms-n|3
19556	247538	refierbe	=	Vmnp	re.fier.be	refi'erbe	r e f j e r b e	3		1	r e f j e r b	refierbe|=|Vmnp|1
19557	247570	reflecție	=	Ncfsrn	re.flec.ți.e	refl'ecție	r e f l e k ts i e	4		1	r e f l e k ts i	reflecție|=|Ncfsrn|1
19558	247585	reflect	=	Ncms-n	re.flect	refl'ect	r e f l e k t	2		1	r e f l e k t	reflect|=|Ncms-n|1
19559	247587	reflecta	=	Vmnp	re.flec.ta	reflect'a	r e f l e k t a	3		2	r e f l e k t	reflecta|=|Vmnp|2
19560	247591	reflectare	=	Ncfsrn	re.flec.ta.re	reflect'are	r e f l e k t a r e	4		2	r e f l e k t a r	reflectare|=|Ncfsrn|2
19561	247603	reflectat	=	Afpms-n	re.flec.tat	reflect'at	r e f l e k t a t	3		2	r e f l e k t a t	reflectat|=|Afpms-n|2
19562	247637	reflector	=	Ncms-n	re.flec.tor	reflect'or	r e f l e k t o r	3		2	r e f l e k t o r	reflector|=|Ncms-n|2
19563	247638	reflectorizant	=	Afpms-n	re.flec.to.ri.zant	reflectoriz'ant	r e f l e k t o r i z a n t	5		4	r e f l e k t o r i z a n t	reflectorizant|=|Afpms-n|4
19564	247657	reflex	=	Afpms-n	re.flex	refl'ex	r e f l e k s	2		1	r e f l e ks	reflex|=|Afpms-n|1
19565	247658	reflex	=	Ncms-n	re.flex	refl'ex	r e f l e k s	2		1	r e f l e ks	reflex|=|Ncms-n|1
19566	247668	reflexiv	=	Afpms-n	re.fle.xiv	reflex'iv	r e f l e k s i v	3		2	r e f l e ks i v	reflexiv|=|Afpms-n|2
19567	247681	reflexogen	=	Afpms-n	re.fle.xo.gen	reflexog'en	r e f l e k s o gZ e n	4		3	r e f l e ks o gZ e n	reflexogen|=|Afpms-n|3
19568	247695	reflexoterapie	=	Ncfsrn	re.fle.xo.te.ra.pi.e	reflexoterap'ie	r e f l e g z o t e r a p i e	7		5	r e f l e gz o t e r a p i	reflexoterapie|=|Ncfsrn|5
19569	247707	reflux	=	Ncms-n	re.flux	refl'ux	r e f l u k s	2		1	r e f l u ks	reflux|=|Ncms-n|1
19570	247724	refolosi	=	Vmnp	re.fo.lo.si	refolos'i	r e f o l o s i	4		3	r e f o l o s	refolosi|=|Vmnp|3
19571	247725	refolosibil	=	Afpms-n	re.fo.lo.si.bil	refolos'ibil	r e f o l o s i b i l	5		3	r e f o l o s i b i l	refolosibil|=|Afpms-n|3
19572	247758	reformă	=	Ncfsrn	re.for.mă	ref'ormă	r e f o r m @	3		1	r e f o r m	reformă|=|Ncfsrn|1
19573	247767	reforma	=	Vmnp	re.for.ma	reform'a	r e f o r m a	3		2	r e f o r m	reforma|=|Vmnp|2
19574	247772	reformare	=	Ncfsrn	re.for.ma.re	reform'are	r e f o r m a r e	4		2	r e f o r m a r	reformare|=|Ncfsrn|2
19575	247784	reformat	=	Afpms-n	re.for.mat	reform'at	r e f o r m a t	3		2	r e f o r m a t	reformat|=|Afpms-n|2
19576	247801	reformator	=	Afpms-n	re.for.ma.tor	reformat'or	r e f o r m a t o r	4		3	r e f o r m a t o r	reformator|=|Afpms-n|3
19577	247802	reformator	=	Ncms-n	re.for.ma.tor	reformat'or	r e f o r m a t o r	4		3	r e f o r m a t o r	reformator|=|Ncms-n|3
19578	247813	reformată	=	Ncfsrn	re.for.ma.tă	reform'ată	r e f o r m a t @	4		2	r e f o r m a t	reformată|=|Ncfsrn|2
19579	247833	reformist	=	Afpms-n	re.for.mist	reform'ist	r e f o r m i s t	3		2	r e f o r m i s t	reformist|=|Afpms-n|2
19580	247847	reformula	=	Vmnp	re.for.mu.la	reformul'a	r e f o r m u l a	4		3	r e f o r m u l	reformula|=|Vmnp|3
19581	247880	refractar	=	Afpms-n	re.frac.tar	refract'ar	r e f r a k t a r	3		2	r e f r a k t a r	refractar|=|Afpms-n|2
19582	247896	refractor	=	Ncms-n	re.frac.tor	refract'or	r e f r a k t o r	3		2	r e f r a k t o r	refractor|=|Ncms-n|2
19583	247900	refracție	=	Ncfsrn	re.frac.ți.e	refr'acție	r e f r a k ts i e	4		1	r e f r a k ts i	refracție|=|Ncfsrn|1
19584	247906	refrangibilitate	=	Ncfsrn	re.fran.gi.bi.li.ta.te	refrangibilit'ate	r e f r a n gZ i b i l i t a t e	7		5	r e f r a n gZ i b i l i t a t	refrangibilitate|=|Ncfsrn|5
19585	247913	refren	=	Ncms-n	re.fren	refr'en	r e f r e n	2		1	r e f r e n	refren|=|Ncms-n|1
19586	247924	refugia	=	Vmnp	re.fu.gi.a	refugi'a	r e f u gZ i a	4		3	r e f u gZ i	refugia|=|Vmnp|3
19587	247938	refugiat	=	Afpms-n	re.fu.gi.at	refugi'at	r e f u gZ i a t	4		3	r e f u gZ i a t	refugiat|=|Afpms-n|3
19588	247973	refugiu	=	Ncms-n	re.fu.giu	ref'ugiu	r e f u gZ u	3		1	r e f u gZ	refugiu|=|Ncms-n|1
19589	247978	refula	=	Vmnp	re.fu.la	reful'a	r e f u l a	3		2	r e f u l	refula|=|Vmnp|2
19590	247982	refulare	=	Ncfsrn	re.fu.la.re	reful'are	r e f u l a r e	4		2	r e f u l a r	refulare|=|Ncfsrn|2
19591	247994	refulat	=	Afpms-n	re.fu.lat	reful'at	r e f u l a t	3		2	r e f u l a t	refulat|=|Afpms-n|2
19592	248021	refuz	=	Ncms-n	re.fuz	ref'uz	r e f u z	2		1	r e f u z	refuz|=|Ncms-n|1
19593	248024	refuza	=	Vmnp	re.fu.za	refuz'a	r e f u z a	3		2	r e f u z	refuza|=|Vmnp|2
19594	248038	refuzat	=	Afpms-n	re.fu.zat	refuz'at	r e f u z a t	3		2	r e f u z a t	refuzat|=|Afpms-n|2
19595	248085	regăsi	=	Vmnp	re.gă.si	regăs'i	r e g @ s i	3		2	r e g @ s	regăsi|=|Vmnp|2
19596	248089	regăsire	=	Ncfsrn	re.gă.si.re	regăs'ire	r e g @ s i r e	4		2	r e g @ s i r	regăsire|=|Ncfsrn|2
19597	248106	regăsit	=	Afpms-n	re.gă.sit	regăs'it	r e g @ s i t	3		2	r e g @ s i t	regăsit|=|Afpms-n|2
19598	248126	regală	=	Ncfsrn	re.ga.lă	reg'ală	r e g a l @	3		1	r e g a l	regală|=|Ncfsrn|1
19599	248130	regal	=	Afpms-n	re.gal	reg'al	r e g a l	2		1	r e g a l	regal|=|Afpms-n|1
19600	248131	regal	=	Ncms-n	re.gal	reg'al	r e g a l	2		1	r e g a l	regal|=|Ncms-n|1
19601	248133	regala	=	Vmnp	re.ga.la	regal'a	r e g a l a	3		2	r e g a l	regala|=|Vmnp|2
19602	248177	regalitate	=	Ncfsrn	re.ga.li.ta.te	regalit'ate	r e g a l i t a t e	5		3	r e g a l i t a t	regalitate|=|Ncfsrn|3
19603	248204	regasi	=	Vmnp	re.gasi	reg'asi	r e g a s i	-1	syll count mismatch	1	r e g a s	regasi|=|Vmnp|1
19604	248215	regat	=	Ncms-n	re.gat	reg'at	r e g a t	2		1	r e g a t	regat|=|Ncms-n|1
19605	248222	rege	=	Ncms-n	re.ge	r'ege	r e gZ e	2		0	r e gZ	rege|=|Ncms-n|0
19606	248226	regenera	=	Vmnp	re.ge.ne.ra	regener'a	r e gZ e n e r a	4		3	r e gZ e n e r	regenera|=|Vmnp|3
19607	248227	regenerabil	=	Afpms-n	re.ge.ne.ra.bil	regener'abil	r e gZ e n e r a b i l	5		3	r e gZ e n e r a b i l	regenerabil|=|Afpms-n|3
19608	248243	regenerare	=	Ncfsrn	re.ge.ne.ra.re	regener'are	r e gZ e n e r a r e	5		3	r e gZ e n e r a r	regenerare|=|Ncfsrn|3
19609	248278	reggae	=	Ncmsrn	re.ggae	regg'ae	r e g g a e	-1	syll count mismatch	1	r e g g a	reggae|=|Ncmsrn|1
19610	248282	regie	=	Ncfsrn	re.gi.e	reg'ie	r e gZ i e	3		1	r e gZ i	regie|=|Ncfsrn|1
19611	248290	regim	=	Ncms-n	re.gim	reg'im	r e gZ i m	2		1	r e gZ i m	regim|=|Ncms-n|1
19612	248291	regiment	=	Ncms-n	re.gi.ment	regim'ent	r e gZ i m e n t	3		2	r e gZ i m e n t	regiment|=|Ncms-n|2
19613	248312	regină	=	Ncfsrn	re.gi.nă	reg'ină	r e gZ i n @	3		1	r e gZ i n	regină|=|Ncfsrn|1
19614	248313	regional	=	Afpms-n	re.gi.o.nal	region'al	r e gZ i o n a l	4		3	r e gZ i o n a l	regional|=|Afpms-n|3
19615	248330	regionalism	=	Ncms-n	re.gi.o.na.lism	regional'ism	r e gZ i o n a l i s m	5		4	r e gZ i o n a l i s m	regionalism|=|Ncms-n|4
19616	248336	regionalist	=	Afpms-n	re.gi.o.na.list	regional'ist	r e gZ i o n a l i s t	5		4	r e gZ i o n a l i s t	regionalist|=|Afpms-n|4
19617	248346	regionalizare	=	Ncfsrn	re.gi.o.na.li.za.re	regionaliz'are	r e gZ i o n a l i z a r e	7		5	r e gZ i o n a l i z a r	regionalizare|=|Ncfsrn|5
19618	248348	regionalizat	=	Afpms-n	re.gi.o.na.li.zat	regionaliz'at	r e gZ i o n a l i z a t	6		5	r e gZ i o n a l i z a t	regionalizat|=|Afpms-n|5
19619	248372	regională	=	Ncfsrn	re.gi.o.na.lă	region'ală	r e gZ i o n a l @	5		3	r e gZ i o n a l	regională|=|Ncfsrn|3
19620	248380	registratură	=	Ncfsrn	re.gis.tra.tu.ră	registrat'ură	r e gZ i s t r a t u r @	5		3	r e gZ i s t r a t u r	registratură|=|Ncfsrn|3
19621	248384	registru	=	Ncms-n	re.gis.tru	reg'istru	r e gZ i s t r u	3		1	r e gZ i s t r	registru|=|Ncms-n|1
19622	248388	regiune	=	Ncfsrn	re.gi.u.ne	regi'une	r e gZ i u n e	4		2	r e gZ i u n	regiune|=|Ncfsrn|2
19623	248399	regiza	=	Vmnp	re.gi.za	regiz'a	r e gZ i z a	3		2	r e gZ i z	regiza|=|Vmnp|2
19624	248413	regizat	=	Afpms-n	re.gi.zat	regiz'at	r e gZ i z a t	3		2	r e gZ i z a t	regizat|=|Afpms-n|2
19625	248440	regizoare	=	Ncf--n	re.gi.zoa.re	regizo'are	r e gZ i z o_X a r e	4		2	r e gZ i z o_X a r	regizoare|=|Ncf--n|2
19626	248445	regizor	=	Ncms-n	re.gi.zor	regiz'or	r e gZ i z o r	3		2	r e gZ i z o r	regizor|=|Ncms-n|2
19627	248446	regizoral	=	Afpms-n	re.gi.zo.ral	regizor'al	r e gZ i z o r a l	4		3	r e gZ i z o r a l	regizoral|=|Afpms-n|3
19628	248474	regla	=	Vmnp	re.gla	regl'a	r e g l a	2		1	r e g l	regla|=|Vmnp|1
19629	248477	reglaj	=	Ncms-n	re.glaj	regl'aj	r e g l a Z	2		1	r e g l a Z	reglaj|=|Ncms-n|1
19630	248484	reglare	=	Ncfsrn	re.gla.re	regl'are	r e g l a r e	3		1	r e g l a r	reglare|=|Ncfsrn|1
19631	248497	reglat	=	Afpms-n	re.glat	regl'at	r e g l a t	2		1	r e g l a t	reglat|=|Afpms-n|1
19632	248535	reglementa	=	Vmnp	re.gle.men.ta	reglement'a	r e g l e m e n t a	4		3	r e g l e m e n t	reglementa|=|Vmnp|3
19633	248539	reglementar	=	Afpms-n	re.gle.men.tar	reglement'ar	r e g l e m e n t a r	4		3	r e g l e m e n t a r	reglementar|=|Afpms-n|3
19634	248541	reglementare	=	Ncfsrn	re.gle.men.ta.re	reglement'are	r e g l e m e n t a r e	5		3	r e g l e m e n t a r	reglementare|=|Ncfsrn|3
19635	248565	reglementat	=	Afpms-n	re.gle.men.tat	reglement'at	r e g l e m e n t a t	4		3	r e g l e m e n t a t	reglementat|=|Afpms-n|3
19636	248593	reglet	=	Ncms-n	re.glet	regl'et	r e g l e t	2		1	r e g l e t	reglet|=|Ncms-n|1
19637	248600	reglor	=	Ncms-n	re.glor	regl'or	r e g l o r	2		1	r e g l o r	reglor|=|Ncms-n|1
19638	248608	regn	=	Ncms-n	regn	regn	r e g n	1		0	r e g n	regn|=|Ncms-n|0
19639	248616	regres	=	Ncms-n	re.gres	regr'es	r e g r e s	2		1	r e g r e s	regres|=|Ncms-n|1
19640	248618	regresa	=	Vmnp	re.gre.sa	regres'a	r e g r e s a	3		2	r e g r e s	regresa|=|Vmnp|2
