d_in	d_out	before	after	key1	key2	desin1	desin2	stress change
a	a	n	k	snack|=|Ncms-n|0	snackuri|snack|Ncfp-n|0		u r i_0	FALSE
a	a	o_X	b	snoabă|=|Ncfsrn|0	snoabe|snoabă|Ncfp-n|0	ă	e	FALSE
a	a	o_X	k	soacră|=|Ncfsrn|0	soacre|soacră|Ncfp-n|0	ă	e	FALSE
a	a	t	r	soitar|=|Ncms-n|1	soitari|soitar|Ncmp-n|1		i_0	FALSE
a	a	d	t	soldat|=|Afpms-n|1	soldați|soldat|Ncmp-n|1		i_0	FALSE
a	a	t	n	solicitant|=|Ncms-n|3	solicitanți|solicitant|Ncmp-n|3		i_0	FALSE
a	a	t	n	solicitantă|=|Ncfsrn|3	solicitante|solicitantă|Ncfp-n|3	ă	e	FALSE
a	a	tS	k	solonceac|=|Ncms-n|2	solonceacuri|solonceac|Ncfp-n|2		u r i_0	FALSE
a	a	m	ts	somație|=|Ncfsrn|1	somații|somație|Ncfp-n|1	e	j	FALSE
a	a	n	r	sonar|=|Ncms-n|1	sonare|sonar|Ncfp-n|1		e	FALSE
a	a	d	Z	sondaj|=|Ncms-n|1	sondaje|sondaj|Ncfp-n|1		e	FALSE
a	a	r	n	sopran|=|Ncms-n|1	soprani|sopran|Ncmp-n|1		i_0	FALSE
a	a	r	n	soprană|=|Ncfsrn|1	soprane|soprană|Ncfp-n|1	ă	e	FALSE
a	a	p	d	spadă|=|Ncfsrn|0	spade|spadă|Ncfp-n|0	ă	e	FALSE
a	a	p	j	spaimă|=|Ncfsrn|0	spaime|spaimă|Ncfp-n|0	ă	e	FALSE
a	a	p	m	spam|=|Ncms-n|0	spamuri|spam|Ncfp-n|0		u r i_0	FALSE
a	a	p	n	spanac|=|Ncms-n|1	spanace|spanac|Ncfp-n|1		e	FALSE
a	a	p	n	spanac|=|Ncms-n|1	spanacuri|spanac|Ncfp-n|1		u r i_0	FALSE
a	a	p	n	spancă|=|Ncfsrn|0	spance|spancă|Ncfp-n|0	ă	e	FALSE
a	a	p	n	spanioloaică|=|Ncfsrn|3	spanioloaice|spanioloaică|Ncfp-n|3	ă	e	FALSE
a	a	p	n	spanioloaică|=|Ncfsrn|3	spanioloaicele|spanioloaică|Ncfp-n|3	ă	e l e	FALSE
a	a	p	r	spargere|=|Ncfsrn|0	spargeri|spargere|Ncfp-n|0	e	i_0	FALSE
a	a	p	r	sparringpartner|=|Ncms-n|0	sparringpartneri|sparringpartner|Ncmp-n|0		i_0	FALSE
a	a	p	r	spartachiadă|=|Ncfsrn|3	spartachiade|spartachiadă|Ncfp-n|3	ă	e	FALSE
a	a	p	r	spartan|=|Ncms-n|1	spartani|spartan|Ncmp-n|1		i_0	FALSE
a	a	p	s	spasm|=|Ncms-n|0	spasme|spasm|Ncfp-n|0		e	FALSE
a	a	p	s	spasm|=|Ncms-n|0	spasmuri|spasm|Ncfp-n|0		u r i_0	FALSE
a	a	p	t	spat|=|Ncms-n|0	spaturi|spat|Ncfp-n|0		u r i_0	FALSE
a	a	p	t	spată|=|Ncfsrn|0	spate|spată|Ncfp-n|0	ă	e	FALSE
a	a	p	ts	spaț|=|Ncms-n|0	spațuri|spaț|Ncfp-n|0		u r i_0	FALSE
a	a	p	ts	spațiu|=|Ncms-n|0	spații|spațiu|Ncfp-n|0	u	j	FALSE
a	a	k	ts	specificație|=|Ncfsrn|3	specificații|specificație|Ncfp-n|3	e	j	FALSE
a	a	t	k	spectacol|=|Ncms-n|1	spectacole|spectacol|Ncfp-n|1		e	FALSE
a	a	r	f	spectrograf|=|Ncms-n|2	spectrografe|spectrograf|Ncfp-n|2		e	FALSE
a	a	r	f	spectroheliograf|=|Ncms-n|5	spectroheliografe|spectroheliograf|Ncfp-n|5		e	FALSE
a	a	l	ts	speculație|=|Ncfsrn|2	speculații|speculație|Ncfp-n|2	e	j	FALSE
a	a	r	n	speranță|=|Ncfsrn|1	speranțe|speranță|Ncfp-n|1	ă	e	FALSE
a	a	n	Z	spionaj|=|Ncms-n|2	spionaje|spionaj|Ncfp-n|2		e	FALSE
a	a	r	l	spirală|=|Ncfsrn|1	spirale|spirală|Ncfp-n|1	ă	e	FALSE
a	a	t	l	spital|=|Ncms-n|1	spitale|spital|Ncfp-n|1		e	FALSE
a	a	t	l	spital|=|Ncms-n|1	spitaluri|spital|Ncfp-n|1		u r i_0	FALSE
a	a	l		splau|=|Ncms-n|0	splauri|splau|Ncfp-n|0	u	u r i_0	FALSE
a	a	d	n	spovedanie|=|Ncfsrn|2	spovedanii|spovedanie|Ncfp-n|2	e	j	FALSE
a	a	r	f	sprafcă|=|Ncfsrn|0	sprafce|sprafcă|Ncfp-n|0	ă	e	FALSE
a	a	r		spray|=|Ncms-n|0	sprayuri|spray|Ncfp-n|0		i u r j	FALSE
a	a	o_X	n	sprijoană|=|Ncfsrn|1	sprijoane|sprijoană|Ncfp-n|1	ă	e	FALSE
a	a	l	t	spălat|=|Ncms-n|1	spălaturi|spălat|Ncfp-n|1		u r i_0	FALSE
a	a	t	d	stadie|=|Ncfsrn|0	stadii|stadie|Ncfp-n|0	e	j	FALSE
a	a	t	d	stadiu|=|Ncms-n|0	stadii|stadiu|Ncfp-n|0	u	j	FALSE
a	a	t	f	staf|=|Ncms-n|0	stafuri|staf|Ncfp-n|0		u r i_0	FALSE
a	a	t	f	staff|=|Ncms-n|0	staffuri|staff|Ncfp-n|0		u r i_0	FALSE
a	a	t	g	stagflație|=|Ncfsrn|1	stagflații|stagflație|Ncfp-n|1	e	j	FALSE
a	a	t	gZ	stagiatură|=|Ncfsrn|2	stagiaturi|stagiatură|Ncfp-n|2	ă	i_0	FALSE
a	a	t	gZ	stagiu|=|Ncms-n|0	stagii|stagiu|Ncfp-n|0	u	i j	FALSE
a	a	t	l	stal|=|Ncms-n|0	staluri|stal|Ncfp-n|0		u r i_0	FALSE
a	a	t	m	stambă|=|Ncfsrn|0	stambe|stambă|Ncfp-n|0	ă	e	FALSE
a	a	t	m	stampă|=|Ncfsrn|0	stampe|stampă|Ncfp-n|0	ă	e	FALSE
a	a	t	n	stan|=|Ncms-n|0	stani|stan|Ncmp-n|0		i_0	FALSE
a	a	t	n	stan|=|Ncms-n|0	stanuri|stan|Ncfp-n|0		u r i_0	FALSE
a	a	t	n	stand|=|Ncms-n|0	standuri|stand|Ncfp-n|0		u r i_0	FALSE
a	a	t	n	standard|=|Ncms-n|0	standarde|standard|Ncfp-n|0		e	FALSE
a	a	t	r	star|=|Ncms-n|0	staruri|star|Ncfp-n|0		u r i_0	FALSE
a	a	t	r	stareț|=|Ncms-n|0	stareți|stareț|Ncmp-n|0		i_0	FALSE
a	a	t	r	stareță|=|Ncfsrn|0	starețe|stareță|Ncfp-n|0	ă	e	FALSE
a	a	t	r	staroste|=|Ncms-n|0	starosti|staroste|Ncmp-n|0	e	i_0	FALSE
a	a	t	r	staroste|=|Ncms-n|0	starostii|staroste|Ncmp-n|0	e	i j	FALSE
a	a	t	r	staroste|=|Ncms-n|0	staroști|staroste|Ncmp-n|0	e	i_0	FALSE
a	a	t	r	start|=|Ncms-n|0	starturi|start|Ncfp-n|0		u r i_0	FALSE
a	a	t	s	stas|=|Ncms-n|0	stasuri|stas|Ncfp-n|0		u r i_0	FALSE
a	a	t	t	stat|=|Ncms-n|0	state|stat|Ncfp-n|0		e	FALSE
a	a	t	t	status|=|Ncms-n|0	statusuri|status|Ncfp-n|0		u r i_0	FALSE
a	a	t	ts	stație|=|Ncfsrn|0	stații|stație|Ncfp-n|0	e	j	FALSE
a	a	e_X	g	steag|=|Ncms-n|0	steaguri|steag|Ncfp-n|0		u r i_0	FALSE
a	a	e_X	n	stean|=|Ncms-n|0	steane|stean|Ncfp-n|1		e	TRUE
a	a	g	r	stegar|=|Ncms-n|1	stegari|stegar|Ncmp-n|1		i_0	FALSE
a	a	Z	r	stejar|=|Ncms-n|1	stejari|stejar|Ncmp-n|1		i_0	FALSE
a	a	d	k	stenodactilograf|=|Ncms-n|5	stenodactilografi|stenodactilograf|Ncmp-n|5		i_0	FALSE
a	a	d	k	stenodactilografă|=|Ncfsrn|5	stenodactilografe|stenodactilografă|Ncfp-n|5	ă	e	FALSE
a	a	r	m	stenogramă|=|Ncfsrn|2	stenograme|stenogramă|Ncfp-n|2	ă	e	FALSE
a	a	m	t	stigmat|=|Ncms-n|1	stigmate|stigmat|Ncfp-n|1		e	FALSE
a	a	o_X	v	stihoavnă|=|Ncfsrn|1	stihoavne|stihoavnă|Ncfp-n|1	ă	e	FALSE
a	a	m	b	stimabil|=|Ncms-n|1	stimabili|stimabil|Ncmp-n|1		i_0	FALSE
a	a	d	r	stindard|=|Ncms-n|1	stindarde|stindard|Ncfp-n|1		e	FALSE
a	a	o_X	r	stoarcere|=|Ncfsrn|0	stoarceri|stoarcere|Ncfp-n|0	e	i_0	FALSE
a	a	m	k	stomac|=|Ncms-n|1	stomacuri|stomac|Ncfp-n|1		u r i_0	FALSE
a	a	m	h	stomah|=|Ncms-n|1	stomahuri|stomah|Ncfp-n|1		u r i_0	FALSE
a	a	r	d	stradă|=|Ncfsrn|0	strade|stradă|Ncfp-n|0	ă	e	FALSE
a	a	r	n	strangulație|=|Ncfsrn|2	strangulații|strangulație|Ncfp-n|2	e	j	FALSE
a	a	r	n	strană|=|Ncfsrn|0	strane|strană|Ncfp-n|0	ă	e	FALSE
a	a	r	p	strapaț|=|Ncms-n|1	strapațuri|strapaț|Ncfp-n|1		u r i_0	FALSE
a	a	r	t	strat|=|Ncms-n|0	strate|strat|Ncfp-n|0		e	FALSE
a	a	r	t	strat|=|Ncms-n|0	straturi|strat|Ncfp-n|0		u r i_0	FALSE
a	a	o_X	j	strigoaică|=|Ncfsrn|1	strigoaice|strigoaică|Ncfp-n|1	ă	e	FALSE
a	a	g	r	strungar|=|Ncms-n|1	strungari|strungar|Ncmp-n|1		i_0	FALSE
a	a	d	n	strădanie|=|Ncfsrn|1	strădanii|strădanie|Ncfp-n|1	e	j	FALSE
a	a	Z	k	străjac|=|Ncms-n|1	străjace|străjac|Ncfp-n|1		e	FALSE
a	a	o_X	t	strănepoată|=|Ncfsrn|2	strănepoate|strănepoată|Ncfp-n|2	ă	e	FALSE
a	a	f	k	stupefacție|=|Ncfsrn|2	stupefacții|stupefacție|Ncfp-n|2	e	j	FALSE
a	a	o_X	r	stânișoară|=|Ncfsrn|2	stânișoare|stânișoară|Ncfp-n|2	ă	e	FALSE
a	a	b	n	subansamblu|=|Ncms-n|2	subansamble|subansamblu|Ncfp-n|2	u	e	FALSE
a	a	b	n	subansamblu|=|Ncms-n|2	subansambluri|subansamblu|Ncfp-n|2	u	u r i_0	FALSE
a	a	b	r	subarendaș|=|Ncms-n|3	subarendași|subarendaș|Ncmp-n|3		i_0	FALSE
a	a	s	r	subcomisar|=|Ncms-n|3	subcomisari|subcomisar|Ncmp-n|3		i_0	FALSE
a	a	t	r	subsecretar|=|Ncms-n|3	subsecretari|subsecretar|Ncmp-n|3		i_0	FALSE
a	a	n	t	subsemnat|=|Ncms-n|2	subsemnați|subsemnat|Ncmp-n|2		i_0	FALSE
a	a	t	n	substanță|=|Ncfsrn|1	substanțe|substanță|Ncfp-n|1	ă	e	FALSE
a	a	r	n	subterană|=|Ncfsrn|2	subterane|subterană|Ncfp-n|2	ă	e	FALSE
a	a	s	l	sucursală|=|Ncfsrn|2	sucursale|sucursală|Ncfp-n|2	ă	e	FALSE
a	a	r	gZ	sufragiu|=|Ncms-n|1	sufragii|sufragiu|Ncfp-n|1	u	i j	FALSE
a	a	f	t	sulfat|=|Ncms-n|1	sulfați|sulfat|Ncmp-n|1		i_0	FALSE
a	a	ts	S	sulițaș|=|Ncms-n|2	sulițași|sulițaș|Ncmp-n|2		i_0	FALSE
a	a	t	n	sultan|=|Ncms-n|1	sultani|sultan|Ncmp-n|1		i_0	FALSE
a	a	m	r	sumar|=|Ncms-n|1	sumare|sumar|Ncfp-n|1		e	FALSE
a	a	p	p	supapă|=|Ncfsrn|1	supape|supapă|Ncfp-n|1	ă	e	FALSE
a	a	k	r	supercarburant|=|Ncms-n|4	supercarburanți|supercarburant|Ncmp-n|4		i_0	FALSE
a	a	m	r	supermarket|=|Ncms-n|2	supermarketuri|supermarket|Ncfp-n|2		u r i_0	FALSE
a	a	t	r	superstar|=|Ncms-n|2	superstaruri|superstar|Ncfp-n|2		u r i_0	FALSE
a	a	t	n	supertanc|=|Ncms-n|2	supertancuri|supertanc|Ncfp-n|2		u r i_0	FALSE
a	a	r	s	suprasarcină|=|Ncfsrn|2	suprasarcini|suprasarcină|Ncfp-n|2	ă	i_0	FALSE
a	a	r	t	suprataxă|=|Ncfsrn|2	suprataxe|suprataxă|Ncfp-n|2	ă	e	FALSE
a	a	r	t	suprateran|=|Ncms-n|3	supraterane|suprateran|Ncfp-n|3		e	FALSE
a	a	m	ts	supremație|=|Ncfsrn|2	supremații|supremație|Ncfp-n|2	e	j	FALSE
a	a	o_X	r	surioară|=|Ncfsrn|2	surioare|surioară|Ncfp-n|2	ă	e	FALSE
a	a	n	Z	surmenaj|=|Ncms-n|2	surmenajuri|surmenaj|Ncfp-n|2		u r i_0	FALSE
a	a	g	t	surogat|=|Ncms-n|2	surogate|surogat|Ncfp-n|2		e	FALSE
a	a	p	n	suspans|=|Ncms-n|1	suspansuri|suspans|Ncfp-n|1		u r i_0	FALSE
a	a	r	gZ	sustragere|=|Ncfsrn|1	sustrageri|sustragere|Ncfp-n|1	e	i_0	FALSE
a	a	r	n	suveran|=|Afpms-n|2	suverani|suveran|Ncmp-n|2		i_0	FALSE
a	a	r	n	suverană|=|Ncfsrn|2	suverane|suverană|Ncfp-n|2	ă	e	FALSE
a	a	v	s	svastică|=|Ncfsrn|0	svastici|svastică|Ncfp-n|0	ă	tS	FALSE
a	a	v	t	svat|=|Ncms-n|0	svaturi|svat|Ncfp-n|0		u r i_0	FALSE
a	a	r	S	sâmbraș|=|Ncms-n|1	sâmbrași|sâmbraș|Ncmp-n|1		i_0	FALSE
a	a	o_X	j	sârboaică|=|Ncfsrn|1	sârboaice|sârboaică|Ncfp-n|1	ă	e	FALSE
a	a	j	k	sâsâiac|=|Ncms-n|2	sâsâiace|sâsâiac|Ncfp-n|2		e	FALSE
a	a	k	r	săhăidăcar|=|Ncms-n|4	săhăidăcari|săhăidăcar|Ncmp-n|4		i_0	FALSE
a	a	k	r	săidăcar|=|Ncms-n|2	săidăcari|săidăcar|Ncmp-n|2		i_0	FALSE
a	a	b	t	sălbatică|=|Ncfsrn|1	sălbatice|sălbatică|Ncfp-n|1	ă	e	FALSE
a	a	n	l	săptămânal|=|Ncms-n|3	săptămânale|săptămânal|Ncfp-n|3		e	FALSE
a	a	n	r	săpunar|=|Ncms-n|2	săpunari|săpunar|Ncmp-n|2		i_0	FALSE
a	a	r	k	sărac|=|Afpms-n|1	săraci|sărac|Ncmp-n|1		tS	FALSE
a	a	r	k	săracă|=|Ncfsrn|1	sărace|săracă|Ncfp-n|1	ă	e	FALSE
a	a	m	n	sărman|=|Afpms-n|1	sărmani|sărman|Ncmp-n|1		i_0	FALSE
a	a	m	n	sărmană|=|Ncfsrn|1	sărmane|sărmană|Ncfp-n|1	ă	e	FALSE
a	a	o_X	k	sărăntoacă|=|Ncfsrn|2	sărăntoace|sărăntoacă|Ncfp-n|2	ă	e	FALSE
a	a	o_X	j	săsoaică|=|Ncfsrn|1	săsoaice|săsoaică|Ncfp-n|1	ă	e	FALSE
a	a	o_X	j	săsoaică|=|Ncfsrn|1	săsoaicele|săsoaică|Ncfp-n|1	ă	e l e	FALSE
a	a	t	b	tabac|=|Ncms-n|1	tabaci|tabac|Ncmp-n|1		tS	FALSE
a	a	t	b	tabac|=|Ncms-n|1	tabacuri|tabac|Ncfp-n|1		u r i_0	FALSE
a	a	t	b	tablă|=|Ncfsrn|0	table|tablă|Ncfp-n|0	ă	e	FALSE
a	a	t	b	tabs|=|Ncms-n|0	tabsuri|tabs|Ncfp-n|0		u r i_0	FALSE
a	a	t	b	tabără|=|Ncfsrn|0	tabăre|tabără|Ncfp-n|0	ă	e	FALSE
a	a	t	b	tabără|=|Ncfsrn|0	tabere|tabără|Ncfp-n|0	ă	e	FALSE
a	a	t	k	tac|=|Ncms-n|0	tacuri|tac|Ncfp-n|0		u r i_0	FALSE
a	a	t	k	tact|=|Ncms-n|0	tacturi|tact|Ncfp-n|0		u r i_0	FALSE
a	a	t	f	taft|=|Ncms-n|0	tafturi|taft|Ncfp-n|1		u r i_0	TRUE
a	a	t	g	tagmă|=|Ncfsrn|0	tagme|tagmă|Ncfp-n|0	ă	e	FALSE
a	a	t	h	taht|=|Ncms-n|0	tahturi|taht|Ncfp-n|0		u r i_0	FALSE
a	a	t	j	taifas|=|Ncms-n|1	taifasuri|taifas|Ncfp-n|0		u r i_0	TRUE
a	a	t	j	tainiță|=|Ncfsrn|0	tainițe|tainiță|Ncfp-n|0	ă	e	FALSE
a	a	t	j	taină|=|Ncfsrn|0	taine|taină|Ncfp-n|0	ă	e	FALSE
a	a	t	l	tal|=|Ncms-n|0	taluri|tal|Ncfp-n|0		u r i_0	FALSE
a	a	t	l	talaz|=|Ncms-n|1	talazuri|talaz|Ncfp-n|1		u r i_0	FALSE
a	a	t	l	taler|=|Ncms-n|0	talere|taler|Ncfp-n|0		e	FALSE
a	a	t	l	taler|=|Ncms-n|0	taleri|taler|Ncmp-n|0		i_0	FALSE
a	a	t	l	talie|=|Ncfsrn|0	talii|talie|Ncfp-n|0	e	j	FALSE
a	a	t	l	talisman|=|Ncms-n|2	talismane|talisman|Ncfp-n|2		e	FALSE
a	a	t	l	tală|=|Ncfsrn|0	tale|tală|Ncfp-n|0	ă	e	FALSE
a	a	t	n	tanc|=|Ncms-n|0	tancuri|tanc|Ncfp-n|0		u r i_0	FALSE
a	a	t	n	tangaj|=|Ncms-n|1	tangaje|tangaj|Ncfp-n|1		e	FALSE
a	a	t	p	tapaj|=|Ncms-n|1	tapaje|tapaj|Ncfp-n|1		e	FALSE
a	a	t	r	tar|=|Ncms-n|0	tari|tar|Ncmp-n|0		i_0	FALSE
a	a	t	r	tar|=|Ncms-n|0	taruri|tar|Ncfp-n|0		u r i_0	FALSE
a	a	t	r	tarabă|=|Ncfsrn|1	tarabe|tarabă|Ncfp-n|1	ă	e	FALSE
a	a	t	r	taraf|=|Ncms-n|1	tarafuri|taraf|Ncfp-n|1		u r i_0	FALSE
a	a	t	r	tarniță|=|Ncfsrn|0	tarnițe|tarniță|Ncfp-n|0	ă	e	FALSE
a	a	t	r	tarpan|=|Ncms-n|1	tarpani|tarpan|Ncmp-n|1		i_0	FALSE
a	a	t	r	tartă|=|Ncfsrn|0	tarte|tartă|Ncfp-n|0	ă	e	FALSE
a	a	t	r	tară|=|Ncfsrn|0	tare|tară|Ncfp-n|0	ă	e	FALSE
a	a	t	t	tatuaj|=|Ncms-n|2	tatuaje|tatuaj|Ncfp-n|2		e	FALSE
a	a	t	t	tată|=|Ncms-n|0	tați|tată|Ncmp-n|0	ă	i_0	FALSE
a	a	t	u	taur|=|Ncms-n|0	tauri|taur|Ncmp-n|0		i_0	FALSE
a	a	t	u	taurocefal|=|Ncms-n|4	taurocefali|taurocefal|Ncmp-n|4		i_0	FALSE
a	a	t	v	tavan|=|Ncms-n|1	tavane|tavan|Ncfp-n|1		e	FALSE
a	a	t	v	tavan|=|Ncms-n|1	tavanuri|tavan|Ncfp-n|1		u r i_0	FALSE
a	a	t	k	taxă|=|Ncfsrn|0	taxe|taxă|Ncfp-n|0	ă	e	FALSE
a	a	e_X	n	teanc|=|Ncms-n|0	teancuri|teanc|Ncfp-n|0		u r i_0	FALSE
a	a	e_X	s	teasc|=|Ncms-n|0	teascuri|teasc|Ncfp-n|0		u r i_0	FALSE
a	a	e_X	t	teatru|=|Ncms-n|0	teatre|teatru|Ncfp-n|0	u	e	FALSE
a	a	r	t	tehnocrat|=|Ncms-n|2	tehnocrați|tehnocrat|Ncmp-n|2		i_0	FALSE
a	a	d	k	tehnoredacție|=|Ncfsrn|3	tehnoredacții|tehnoredacție|Ncfp-n|3	e	j	FALSE
a	a	l	l	telal|=|Ncms-n|1	telali|telal|Ncmp-n|1		i_0	FALSE
a	a	e	s	telecineast|=|Ncms-n|4	telecineaști|telecineast|Ncmp-n|4		i_0	FALSE
a	a	e	s	telecineastă|=|Ncfsrn|4	telecineaste|telecineastă|Ncfp-n|4	ă	e	FALSE
a	a	k	ts	telecomunicație|=|Ncfsrn|5	telecomunicații|telecomunicație|Ncfp-n|5	e	j	FALSE
a	a	k	r	telecronicar|=|Ncms-n|4	telecronicari|telecronicar|Ncmp-n|4		i_0	FALSE
a	a	r	m	telegramă|=|Ncfsrn|2	telegrame|telegramă|Ncfp-n|2	ă	e	FALSE
a	a	n	l	telejurnal|=|Ncms-n|3	telejurnale|telejurnal|Ncfp-n|3		e	FALSE
a	a	k	w	telescaun|=|Ncms-n|2	telescaune|telescaun|Ncfp-n|2		e	FALSE
a	a	m	t	tematică|=|Ncfsrn|1	tematici|tematică|Ncfp-n|1	ă	tS	FALSE
a	a	m	n	tenisman|=|Ncms-n|2	tenismani|tenisman|Ncmp-n|2		i_0	FALSE
a	a	t	k	tentacul|=|Ncms-n|1	tentacule|tentacul|Ncfp-n|1		e	FALSE
a	a	t	ts	tentație|=|Ncfsrn|1	tentații|tentație|Ncfp-n|1	e	j	FALSE
a	a	r	s	terasă|=|Ncfsrn|1	terase|terasă|Ncfp-n|1	ă	e	FALSE
a	a	r	l	termocentrală|=|Ncfsrn|3	termocentrale|termocentrală|Ncfp-n|3	ă	e	FALSE
a	a	t	n	tetanos|=|Ncms-n|1	tetanosuri|tetanos|Ncfp-n|1		u r i_0	FALSE
a	a	r	d	tetradrahmă|=|Ncfsrn|2	tetradrahme|tetradrahmă|Ncfp-n|2	ă	e	FALSE
a	a	r	e	tetraevanghel|=|Ncms-n|3	tetraevanghele|tetraevanghel|Ncfp-n|3		e	FALSE
a	a	r	r	tetrarh|=|Ncms-n|1	tetrarhi|tetrarh|Ncmp-n|1		i_0	FALSE
a	a	z	u	tezaur|=|Ncms-n|1	tezaure|tezaur|Ncfp-n|1		e	FALSE
a	a	o_X	s	ticăloasă|=|Ncfsrn|2	ticăloase|ticăloasă|Ncfp-n|2	ă	e	FALSE
a	a	o_X	j	tigroaică|=|Ncfsrn|1	tigroaice|tigroaică|Ncfp-n|1	ă	e	FALSE
a	a	o_X	j	tigroaică|=|Ncfsrn|1	tigroaicele|tigroaică|Ncfp-n|1	ă	e l e	FALSE
a	a	p	n	timpan|=|Ncms-n|1	timpane|timpan|Ncfp-n|1		e	FALSE
a	a	p	r	tipar|=|Ncms-n|1	tipare|tipar|Ncfp-n|1		e	FALSE
a	a	p	r	tipar|=|Ncms-n|1	tiparuri|tipar|Ncfp-n|1		u r i_0	FALSE
a	a	p	r	tiparniță|=|Ncfsrn|1	tiparnițe|tiparniță|Ncfp-n|1	ă	e	FALSE
a	a	r	d	tiradă|=|Ncfsrn|1	tirade|tiradă|Ncfp-n|1	ă	e	FALSE
a	a	r	Z	tiraj|=|Ncms-n|1	tiraje|tiraj|Ncfp-n|1		e	FALSE
a	a	r	n	tiran|=|Ncms-n|1	tirani|tiran|Ncmp-n|1		i_0	FALSE
a	a	r	n	tirană|=|Ncfsrn|1	tirane|tirană|Ncfp-n|1	ă	e	FALSE
a	a	t	n	titan|=|Ncms-n|1	titani|titan|Ncmp-n|1		i_0	FALSE
a	a	r	t	titrat|=|Ncms-n|1	titrați|titrat|Ncmp-n|1		i_0	FALSE
a	a	l	r	titular|=|Ncms-n|2	titulari|titular|Ncmp-n|2		i_0	FALSE
a	a	l	r	titulară|=|Ncfsrn|2	titulare|titulară|Ncfp-n|2	ă	e	FALSE
a	a	o_X	k	toacă|=|Ncfsrn|0	toace|toacă|Ncfp-n|0	ă	e	FALSE
a	a	o_X	m	toamnă|=|Ncfsrn|0	toamne|toamnă|Ncfp-n|0	ă	e	FALSE
a	a	o_X	n	toantă|=|Ncfsrn|0	toante|toantă|Ncfp-n|0	ă	e	FALSE
a	a	o_X	n	toană|=|Ncfsrn|0	toane|toană|Ncfp-n|0	ă	e	FALSE
a	a	b	S	tobaș|=|Ncms-n|1	tobași|tobaș|Ncmp-n|1		i_0	FALSE
a	a	g	n	tobogan|=|Ncms-n|2	tobogane|tobogan|Ncfp-n|2		e	FALSE
a	a	S	r	toboșar|=|Ncms-n|2	toboșari|toboșar|Ncmp-n|2		i_0	FALSE
a	a	l	r	tocilar|=|Ncms-n|2	tocilari|tocilar|Ncmp-n|2		i_0	FALSE
a	a	l	r	tocilară|=|Ncfsrn|2	tocilare|tocilară|Ncfp-n|2	ă	e	FALSE
a	a	o_X	r	tohoarcă|=|Ncfsrn|1	tohoarce|tohoarcă|Ncfp-n|1	ă	e	FALSE
a	a	r	n	toleranță|=|Ncfsrn|2	toleranțe|toleranță|Ncfp-n|2	ă	e	FALSE
a	a	r	t	tolerat|=|Ncms-n|2	tolerați|tolerat|Ncmp-n|2		i_0	FALSE
a	a	r	t	tolerată|=|Ncfsrn|2	tolerate|tolerată|Ncfp-n|2	ă	e	FALSE
a	a	k	n	toloșcană|=|Ncfsrn|2	toloșcane|toloșcană|Ncfp-n|2	ă	e	FALSE
a	a	r	f	tomograf|=|Ncms-n|2	tomografe|tomograf|Ncfp-n|2		e	FALSE
a	a	n	Z	tonaj|=|Ncms-n|1	tonaje|tonaj|Ncfp-n|1		e	FALSE
a	a	m	t	tonomat|=|Ncms-n|2	tonomate|tonomat|Ncfp-n|2		e	FALSE
a	a	g	n	topogan|=|Ncms-n|2	topogane|topogan|Ncfp-n|2		e	FALSE
a	a	n	d	tornadă|=|Ncfsrn|1	tornade|tornadă|Ncfp-n|1	ă	e	FALSE
a	a	r	t	torturat|=|Ncms-n|2	torturați|torturat|Ncmp-n|2		i_0	FALSE
a	a	t	l	total|=|Ncms-n|1	totaluri|total|Ncfp-n|1		u r i_0	FALSE
a	a	t	l	totalitar|=|Ncms-n|3	totalitari|totalitar|Ncmp-n|3		i_0	FALSE
a	a	v	r	tovarăș|=|Ncms-n|1	tovarăși|tovarăș|Ncmp-n|1		i_0	FALSE
a	a	v	r	tovarășă|=|Ncfsrn|1	tovarășe|tovarășă|Ncfp-n|1	ă	e	FALSE
a	a	m	n	toxicoman|=|Ncms-n|3	toxicomani|toxicoman|Ncmp-n|3		i_0	FALSE
a	a	r	k	trac|=|Ncms-n|0	traci|trac|Ncmp-n|0		tS	FALSE
a	a	r	k	trac|=|Ncms-n|0	tracuri|trac|Ncfp-n|0		u r i_0	FALSE
a	a	r	k	tract|=|Ncms-n|0	tracturi|tract|Ncfp-n|0		u r i_0	FALSE
a	a	r	f	traficant|=|Ncms-n|2	traficanți|traficant|Ncmp-n|2		i_0	FALSE
a	a	r	gZ	tragere|=|Ncfsrn|0	trageri|tragere|Ncfp-n|0	e	i_0	FALSE
a	a	r	j	trailer|=|Ncms-n|0	trailere|trailer|Ncfp-n|1		e	TRUE
a	a	r	j	training|=|Ncms-n|0	traininguri|training|Ncfp-n|0		u r i_0	FALSE
a	a	r	j	traistă|=|Ncfsrn|0	traiste|traistă|Ncfp-n|0	ă	e	FALSE
a	a	r	m	tramvai|=|Ncms-n|1	tramvaie|tramvai|Ncfp-n|1	i	j e	FALSE
a	a	r	m	tramă|=|Ncfsrn|0	trame|tramă|Ncfp-n|0	ă	e	FALSE
a	a	r	n	transatlantic|=|Afpms-n|2	transatlantice|transatlantic|Ncfp-n|2		e	FALSE
a	a	r	n	transferat|=|Ncms-n|2	transferați|transferat|Ncmp-n|2		i_0	FALSE
a	a	r	n	transferată|=|Ncfsrn|2	transferate|transferată|Ncfp-n|2	ă	e	FALSE
